"sguid","TableCat","orig","region","hincomex2","agex2","statex","state2","rake_wt"
"ab0dda2abca4b580852253f676010084",2,1,2,2,1,"NE","NH",6.2187151257109
"ab0ec2fa302672130e73a3f33ce32ef3",2,1,5,2,2,"SE","AL",2.10522162256656
"ab15a5d99638eb0fd73ab7e7e62555ce",2,1,1,1,3,"GL","MI",0.273684811902096
"ab164dad87d7ceb4f07e66901205f893",2,1,6,3,3,"WE","CA",0.45882053219425
"ab1b4f3119d5410cf5523377177bf1ff",2,1,2,2,3,"NE","VT",0.485995229638732
"ab1dcb26d705c6a96995bbc36192ccd2",2,1,6,3,3,"WE","CA",0.45882053219425
"ab293c0a757393eb5d0c4843f968803c",2,1,3,2,3,"NP","MN",0.465035372985684
"ab29b95805aa801af54a81c7209376ea",2,1,6,2,3,"WE","AZ",0.512032490909075
"ab2d1ad838fc8d6b4dc97375ce2a96a9",2,1,1,2,3,"GL","MI",0.618502303282024
"ab2ed5cbaca53a81378202d0c44c4c21",2,1,2,2,2,"NE","NY",1.42173830887587
"ab3373e5ba128b3af462c8164e1acb23",2,1,5,2,3,"SE","GA",0.719631495833164
"ab34892f219e67daaed134300251b421",2,1,2,3,3,"","",0.435489141540251
"ab37bc05f22901a74ca4001465e394d1",2,1,3,2,2,"NP","UT",1.3604220050629
"ab3fd051c2b3a9ad361df16dd3ba4279",2,1,6,3,3,"WE","CA",0.45882053219425
"ab414c740b319523d9331ec61da35317",2,1,,,,"","",1
"ab4fc6a6a1637e2de0c9ef84a61d0d65",2,1,5,3,2,"SE","NC",1.88644065054918
"ab51014a170676ae4be02e9db740c813",2,1,2,3,3,"NE","MD",0.435489141540251
"ab54ca400768c7dd1d039776874ebe1a",2,1,5,3,3,"SE","TN",0.644845223231252
"ab6106297a3dd801f5374e9fa1081a61",2,1,4,1,3,"SC","TX",0.448584756760722
"ab613ccedfb64c5caec3da8edd9de6da",2,1,5,3,3,"SE","GA",0.644845223231252
"ab6c7eeeb4dbc36e741a155433370d27",2,1,2,3,3,"NE","DE",0.435489141540251
"ab6fc13bdd09d1e9668a2e03439dc832",2,1,1,2,3,"GL","MI",0.618502303282024
"ab70e2b8bdaa97673437563f62679473",2,1,5,2,2,"SE","NC",2.10522162256656
"ab761c1569b0ff7c94a184040b9c323f",2,1,1,2,2,"GL","MI",1.80937664626397
"ab768cf64e4042463d696111d75b1042",2,1,5,2,3,"SE","NC",0.719631495833164
"ab7b9a81b2e60332677e2310e9161bc5",2,1,6,2,3,"WE","ID",0.512032490909075
"ab8388b149a7969ba6d9a7d8e981de3c",2,1,2,3,3,"NE","NY",0.435489141540251
"ab8eda656e15e93469cdc777ce3fc24f",2,1,2,2,2,"NE","ME",1.42173830887587
"ab95e538b72571ed0a100c4f14a14bdb",2,1,1,2,2,"GL","MI",1.80937664626397
"aba252d5b9018c16ded687ee2fb0b0e7",2,1,6,2,3,"WE","ID",0.512032490909075
"abacc9a2cff08ea0e10ad9426fb64ea7",2,1,2,3,2,"NE","MD",1.27398698149258
"abb07549b0917f872188140fef7ff4f4",2,1,1,3,3,"GL","MI",0.554225680974649
"abba9ad596523f90fd85d5570f226d45",2,1,1,3,3,"GL","MI",0.554225680974649
"abc114c82aef9149b8c4c2713b5f4355",2,1,5,1,2,"","",0.931552203972366
"abc27e13332f292880d861f8013d9532",2,1,1,2,2,"","",1.80937664626397
"abd4a12accfad1fd11463e2e8ee1adcd",2,1,1,2,2,"GL","IN",1.80937664626397
"abd9469fda734e5c2520e4a9677b128e",2,1,6,3,3,"WE","AZ",0.45882053219425
"abdb50a9390e4d346acb50b19dbe9deb",2,1,2,3,3,"NE","MA",0.435489141540251
"abe9c5f61bf6aa9b920e58cdabb07fc3",2,1,2,2,3,"NE","PA",0.485995229638732
"abee03be000ed62b14cd987afe6396c2",2,1,2,3,2,"NE","CT",1.27398698149258
"abf12275d44dce8b8de145ab31c8223a",2,1,4,1,3,"SC","TX",0.448584756760722
"abf254fb442a631772755297a7dd63c8",2,1,3,2,3,"NP","CO",0.465035372985684
"abfc8121d5df874543c76ab87124daf8",2,1,1,3,2,"GL","WI",1.62134077527925
"ac0865a8bdae8da49d17cc6c87f57157",2,1,3,2,1,"NP","MT",5.95051624298126
"ac0dc4ee2e4b51412402c2b55173ed63",2,1,1,3,3,"GL","WI",0.554225680974649
"ac164e839b6997f343c84aff5887f22f",2,1,3,3,3,"NP","KS",0.416707496322401
"ac196123aac9e5e9328e20c1e82480ae",2,1,1,1,3,"GL","IL",0.273684811902096
"ac1fc6b3ec53b8c83f65b057d40140ed",2,1,5,2,3,"SE","SC",0.719631495833164
"ac259e272f2275b78c5088a99ae6a99f",2,1,1,2,3,"GL","MI",0.618502303282024
"ac293f3aff66057d0b9b0b2c8d99d6bb",2,1,1,1,2,"GL","OH",0.800641977346042
"ac2a2e4369be8cec158952b901bf171f",2,1,6,3,3,"WE","AZ",0.45882053219425
"ac2fc5d8533bd9ba388991d88260dd55",2,1,6,2,3,"WE","OR",0.512032490909075
"ac38397c1f7fd3b9a9ded894498d5e27",2,1,1,2,3,"GL","OH",0.618502303282024
"ac39fe6ea4eb53e645c668de2d2b90c4",2,1,1,2,3,"GL","IN",0.618502303282024
"ac3eb11bb6cadef3e54af4eb1f960def",2,1,4,1,3,"SC","TX",0.448584756760722
"ac4208053faccb7d339ec0d6ad87eb51",2,1,2,3,3,"NE","NJ",0.435489141540251
"ac460f219d90498db8af9159993d04ba",2,1,6,2,3,"WE","AZ",0.512032490909075
"ac4bd8e8fe3029ead58c6228a06f7ace",2,1,6,3,3,"WE","AK",0.45882053219425
"ac51aef291cc4f83c663f20d7852b05e",2,1,4,1,3,"SC","MO",0.448584756760722
"ac584bf035854b71e661d90be7b3e792",2,1,1,3,3,"GL","OH",0.554225680974649
"ac594988684892a69d5f170d4d7691ee",2,1,3,3,2,"NP","MN",1.21904285265868
"ac5af14a405407dd257ac804170bd5d4",2,1,2,2,3,"NE","NY",0.485995229638732
"ac5b35a4fdac3b75b466aa2cd392d527",2,1,4,2,3,"SC","TX",1.01375996477643
"ac5cf77c1f4bc985d6d21af0739e310c",2,1,2,2,3,"NE","NY",0.485995229638732
"ac67fe11507bf0034b7babdb6eebb4f2",2,1,6,3,3,"WE","OR",0.45882053219425
"ac695398de2d384fc609a06f2a43b19a",2,1,1,3,3,"GL","OH",0.554225680974649
"ac6f9ea93021e85634761fabb15a986d",2,1,5,1,3,"SE","AL",0.318434077821239
"ac76e87b3325caf28a819860160db989",2,1,2,2,3,"NE","NY",0.485995229638732
"ac770dfd49978087349b013c84348f68",2,1,3,3,3,"NP","MN",0.416707496322401
"ac86496b952af93870749393df766c4b",2,1,4,2,3,"SC","MO",1.01375996477643
"ac8744a2adffd4e4df85f13c9f8aeaa9",2,1,2,1,3,"NE","PA",0.215050958263518
"ac87d2180be2cc43bf58ef47f6acca95",2,1,4,3,2,"SC","TX",2.6574684661897
"ac88c0506055bf9aaab0b804e0ee6a48",2,1,5,3,3,"SE","SC",0.644845223231252
"ac8b2f84a287eb786514d58ed40a7d13",2,1,6,1,3,"WE","CA",0.226572342930004
"ac94ebb4b4b10c2b30c94af33ee6f96b",2,1,1,3,3,"GL","OH",0.554225680974649
"ac96bf22d830a3d65fe9882d0b29c6e1",2,1,5,3,3,"SE","AL",0.644845223231252
"ac9bf2bf334a63d4eaae7ed63a6adcd2",2,1,1,3,3,"GL","WI",0.554225680974649
"acb9dbf7c0ec5e5429882553a5be4729",2,1,2,2,3,"NE","PA",0.485995229638732
"acbef96f94a30f8755c1b04f457fe657",2,1,2,3,2,"NE","MA",1.27398698149258
"acc0299418b1b02e58f7aa6e6407d179",2,1,4,3,2,"SC","NM",2.6574684661897
"acc3e6aae8ae928bac7e13be4d8f6222",2,1,3,2,3,"NP","MN",0.465035372985684
"acc41cfbd49e3962d224765c50644088",2,1,4,3,3,"SC","MO",0.908406975756823
"accf27ccac2c4285e212e3716f96d619",2,1,1,1,3,"GL","MI",0.273684811902096
"acdd543b0a0ce640f2e369688db04ca0",2,1,6,3,3,"WE","WA",0.45882053219425
"ace82a66e9a6a0bb9c3b555bc3532f0c",2,1,4,2,3,"SC","MO",1.01375996477643
"acf975efd2bd5d27fff2b2ba581a0831",2,1,4,2,2,"SC","MO",2.96566980502815
"ad0053445f78b77f5ff44d82ad0cc10f",2,1,2,3,3,"NE","NY",0.435489141540251
"ad01d6c3d42b39b52579b455229e9afa",2,1,6,3,3,"WE","CA",0.45882053219425
"ad03a6bb67acdec50b3b4d830f95b87b",2,1,3,2,3,"NP","UT",0.465035372985684
"ad04b885c542800f6c34feecc2a1053d",2,1,5,2,3,"SE","AL",0.719631495833164
"ad0cb1ccd50d999f7d310496cbba388f",2,1,6,3,3,"WE","WA",0.45882053219425
"ad1c20a99fb7009604fbd9c2866dce8b",2,1,6,3,2,"WE","WA",1.34224100924672
"ad1e60464670f9311db11ec898a7367e",2,1,5,2,3,"SE","NC",0.719631495833164
"ad277214259a2deded58ce4dc218439a",2,1,2,1,3,"NE","PA",0.215050958263518
"ad2b3a75942657a2e431b3072cb6a48d",2,1,2,3,3,"NE","NJ",0.435489141540251
"ad2b48807701bbdf000b2ec346d1c319",2,1,1,1,3,"GL","OH",0.273684811902096
"ad2e97b7861bf033e68bc34aa4fd0ee7",2,1,2,3,3,"NE","NJ",0.435489141540251
"ad3259ff2ab13e768b73e1a19cc356c2",2,1,5,2,3,"SE","NC",0.719631495833164
"ad3b9222862961a841a81faeb84a4406",2,1,4,3,2,"SC","AR",2.6574684661897
"ad41ac561845c2bb56becd727e128b60",2,1,1,2,3,"GL","WI",0.618502303282024
"ad458bcc2afe6b5a1dd7965ed972c470",2,1,5,2,3,"SE","NC",0.719631495833164
"ad49be16fbaec6ca302ba610949c08ea",2,1,2,3,3,"NE","NJ",0.435489141540251
"ad4c6fdc1014eedbf649d8a22903bfe9",2,1,5,2,3,"","",0.719631495833164
"ad5479da655fb53c72999dfc8a6f85f5",2,1,2,3,2,"NE","NY",1.27398698149258
"ad54b8ab72d9fc33b2e31454b8f2c68f",2,1,2,3,3,"NE","PA",0.435489141540251
"ad598a6ac30acd3108127fb1b3151dcf",2,1,1,3,2,"GL","MI",1.62134077527925
"ad6ff96aa631c4ca80b52859bb268b8a",2,1,2,1,2,"NE","PA",0.629113553132999
"ad7d53740eb883304c8003537e4ef68a",2,1,2,2,3,"NE","NY",0.485995229638732
"ad7fe569a006e853dd94d64040ed4acb",2,1,2,3,2,"NE","MA",1.27398698149258
"ad822bbe19ae4e0d4c1357356c3e0457",2,1,2,1,3,"NE","PA",0.215050958263518
"ad830ff9badb4bfeecaf93fcbbfcc607",2,1,1,3,3,"GL","IL",0.554225680974649
"ad83c50f1b3344200da37cb92c6ebc7d",2,1,6,2,3,"WE","CA",0.512032490909075
"ad9bb9a371298a1028692ea63d3ed801",2,1,5,1,3,"SE","FL",0.318434077821239
"ad9d84c4d5eb3ed1e9515edd24427d98",2,1,6,3,1,"WE","NV",5.87099216110435
"ad9e689548a690a370a3051b74191b74",2,1,4,3,2,"SC","TX",2.6574684661897
"ada79b0a8e05301e1cb762922e18b0d7",2,1,4,3,3,"SC","LA",0.908406975756823
"ada81a5e4781bf035f0a75248f03b8bb",2,1,2,2,2,"NE","NY",1.42173830887587
"adaab2edb73efb118986a85c03194fa8",2,1,4,1,3,"SC","TX",0.448584756760722
"adad5d6bd40c845057585e030bd68b26",2,1,4,2,2,"SC","TX",2.96566980502815
"adb09fb6d348963b97732feb07933bab",2,1,3,2,2,"NP","WY",1.3604220050629
"adb0d0d6e6b3f89bca6d760a36036979",2,1,1,2,2,"GL","IA",1.80937664626397
"adb747153e5459bb72b74aaa399d73c3",2,1,1,1,3,"GL","IL",0.273684811902096
"adc418e54697bc5957ca45b3724a1585",2,1,6,2,3,"WE","HI",0.512032490909075
"adc6d6a27dab165eff69c801fd50a66d",2,1,5,2,2,"SE","TN",2.10522162256656
"adc81c401b833be83334afbb0d6e26ed",2,1,6,2,3,"WE","CA",0.512032490909075
"adcb02d25ec0a87bdaa473e8dab1b5e6",2,1,6,3,2,"WE","AK",1.34224100924672
"adce346553deee434d4f335a46d562f3",2,1,4,3,3,"SC","LA",0.908406975756823
"adce8b3575813a00c6b302e7cd86b2ae",2,1,2,3,3,"NE","PA",0.435489141540251
"add042727ddb6644cf674ad486de991a",2,1,3,3,3,"NP","SD",0.416707496322401
"add68d959ba2003fe8123f44076c112e",2,1,5,2,3,"SE","TN",0.719631495833164
"add86e995143831082677730cf3a57a6",2,1,3,2,3,"NP","NE",0.465035372985684
"ade04f07b44dd340f3dea17c8deda868",2,1,5,1,3,"SE","AL",0.318434077821239
"ade20259c33a5576aa05f0b462919946",2,1,3,2,2,"NP","MN",1.3604220050629
"ade77a871c82b8c99206f27aacf34eeb",2,1,4,3,3,"SC","TX",0.908406975756823
"aded5b14f33f0821855c10b036019f73",2,1,1,3,3,"GL","OH",0.554225680974649
"adf60aba293af2ce84bc0423a75b0357",2,1,3,3,2,"NP","NE",1.21904285265868
"adf953dff2bdc144e68844282a16865f",2,1,2,3,3,"NE","NH",0.435489141540251
"ae04fc9739aff8e6d4e9af319b4ffd34",2,1,5,3,3,"SE","TN",0.644845223231252
"ae114aa797483f44ae37e6a983e4542f",2,1,2,2,3,"NE","NY",0.485995229638732
"ae12ad46e7674e2edfe298234f612a59",2,1,2,2,3,"NE","MA",0.485995229638732
"ae1aa798a8fd345bc9cbafc8eeb0fddf",2,1,5,2,3,"SE","NC",0.719631495833164
"ae24fe0a07b82e19903dbcb13506d54c",2,1,1,3,3,"GL","OH",0.554225680974649
"ae291041e3367b70cf45e83b41ddd067",2,1,2,2,3,"NE","WV",0.485995229638732
"ae303bf66cc32bc3fbd11ee50c5010e5",2,1,1,1,3,"GL","IN",0.273684811902096
"ae31cae2a1c06b378b5d4fc4fb53014b",2,1,6,2,3,"WE","AZ",0.512032490909075
"ae337cd86eb3ccc97cbb61bd5d19988f",2,1,4,3,3,"SC","AR",0.908406975756823
"ae33f46e17a435f964e4c9e6c3b6c1d7",2,1,4,1,3,"SC","LA",0.448584756760722
"ae3c7391ffa415465b41244f13c3efb5",2,1,,,,"","",1
"ae420ff5905b908d3d807b41c0f5451a",2,1,1,3,2,"GL","WI",1.62134077527925
"ae4ba534d294698b79ddd7e7942dd05e",2,1,1,3,3,"GL","OH",0.554225680974649
"ae4c10bc6ec8a5ba47a7a3e2e3d343e2",2,1,1,3,2,"GL","WI",1.62134077527925
"ae57cfc1a534a50e93d0fb7160fcae3b",2,1,1,3,2,"GL","IL",1.62134077527925
"ae5e8aff2272752f9a4d9435aef82d0b",2,1,3,3,2,"NP","UT",1.21904285265868
"ae6958ab7a249f348494af85bcab281b",2,1,2,3,1,"NE","NH",5.57244751886219
"ae7aed83a7c2c296aebc3b08dce892c4",2,1,2,3,3,"NE","PA",0.435489141540251
"ae8cf2cd8c9c4ac627bcdc00fa0d49bb",2,1,2,3,3,"NE","NY",0.435489141540251
"ae8f3ec4fdde936913ab29c7bbff6aa5",2,1,2,3,3,"NE","PA",0.435489141540251
"ae92abc95102bcf57603b333a78ad8e6",2,1,5,2,3,"SE","NC",0.719631495833164
"ae9556d628fa290c79998d7885236ca7",2,1,6,2,2,"WE","NV",1.49790813431588
"ae975dd136f6fc9af7ad48d76b2b8020",2,1,2,1,3,"NE","NY",0.215050958263518
"ae977f23d27cae34f365ee031f24bf09",2,1,2,3,3,"NE","MA",0.435489141540251
"ae9c1e2a476cd8d1eaea273efaa5c57d",2,1,6,2,3,"WE","NV",0.512032490909075
"aea7087efbf8e82101d7bf1906023ccc",2,1,5,2,3,"SE","SC",0.719631495833164
"aea7757eae8c81326642ca88c2e1dfc2",2,1,2,2,3,"NE","WV",0.485995229638732
"aeac11ac98e88694b34b2449d1c5713e",2,1,3,2,2,"NP","CO",1.3604220050629
"aeba80aa9216b48c7055faffbd1cf8f1",2,1,1,3,3,"GL","IL",0.554225680974649
"aec37de7e3673cb1f04ad4348d3aaa90",2,1,6,2,2,"WE","OR",1.49790813431588
"aecfb4ff45e5cbc1773855faa71f65d0",2,1,1,2,3,"GL","IA",0.618502303282024
"aedc65c457c5145cccf038c7d4a6250f",2,1,5,2,3,"SE","NC",0.719631495833164
"aedd3fff858fdc84bdbaee85901260a5",2,1,4,2,2,"SC","MO",2.96566980502815
"aee4c95d3769c138a22838c9b0789262",2,1,2,3,2,"","",1.27398698149258
"aee8d4345cebb46f52b09ac8bf3df6b6",2,1,4,2,3,"SC","MO",1.01375996477643
"aef0d6b010bd4657aa51044c8d77f7de",2,1,4,2,3,"SC","NM",1.01375996477643
"aef310be03dcb05c736dffa9827470a5",2,1,5,3,3,"SE","GA",0.644845223231252
"aef32bd8102d4dd2374344cc3551ff49",2,1,4,3,3,"SC","MO",0.908406975756823
"aefbf0e1727a7f17cdb2bf41ebbb73e7",2,1,1,3,3,"GL","WI",0.554225680974649
"aefc010b6812fabc443e949b28206f12",2,1,1,2,1,"GL","IL",7.91425387357427
"af0049169ca73b72fc10d82ff80c34ed",2,1,5,1,3,"SE","TN",0.318434077821239
"af0106a0aef1523d85397560fa1f6e61",2,1,2,2,3,"NE","NH",0.485995229638732
"af138aeb54c71e7160955e7f12e72c1a",2,1,3,3,2,"NP","MT",1.21904285265868
"af19b03e23149fc921fb1e2ae86cfe3c",2,1,5,2,3,"SE","AL",0.719631495833164
"af2db9bebf0d4ede929273b44b825a7d",2,1,2,2,3,"NE","PA",0.485995229638732
"af322469751c3f37eb1bad0d3a414e38",2,1,6,3,3,"WE","AZ",0.45882053219425
"af33e9292d0ab7990d341000a747fc11",2,1,4,1,3,"SC","MO",0.448584756760722
"af3786d135dda9eada72c06601f97780",2,1,6,2,2,"","",1.49790813431588
"af39837ced28d503ad2bec42013cd3cb",2,1,2,3,3,"NE","MA",0.435489141540251
"af39a9000663eafcff6ccfba6f608737",2,1,2,3,3,"NE","NH",0.435489141540251
"af441c0e4f6d97327b935a115e8e7687",2,1,4,3,3,"SC","LA",0.908406975756823
"af44a89df66a52f7f4f2e5b00b5cf0d2",2,1,2,3,3,"NE","NY",0.435489141540251
"af5440bdc03e3205836531c1d543b23f",2,1,2,3,3,"NE","PA",0.435489141540251
"af58d79d5a7cb6c04c4675539b29974b",2,1,3,1,3,"NP","MN",0.205776304967735
"af5f9888d8203a3c23455aa03dba77d7",2,1,6,1,3,"WE","CA",0.226572342930004
"af64da88973b5801045f9ef70901e437",2,1,2,3,3,"NE","PA",0.435489141540251
"af869167ee4d0eb45e2b30605c9b2973",2,1,5,2,3,"SE","MS",0.719631495833164
"af89dacf3887e3bd63b80a6978baa088",2,1,1,3,3,"GL","OH",0.554225680974649
"af9b7d812530a32408f11f749a5fabc6",2,1,6,3,3,"WE","WA",0.45882053219425
"afbb11047dd3128528313a28b3aaa1e8",2,1,6,3,3,"WE","NV",0.45882053219425
"afc168cc36465803043f24bb1d7a70a4",2,1,6,3,2,"WE","CA",1.34224100924672
"afc6c63995194698a71dfd8a72d10a49",2,1,1,3,2,"GL","WI",1.62134077527925
"afeb9097aacce82ce9b5ab56aee23f06",2,1,1,3,3,"GL","IA",0.554225680974649
"aff1fcc8d0e9316ef712febe1f9959af",2,1,5,3,2,"SE","AL",1.88644065054918
"aff37f18dd6f7c8a1c8118c0f7205f8b",2,1,3,1,3,"NP","MN",0.205776304967735
"aff3bd822a273358e76e2ff6c09e7fe9",2,1,5,3,2,"SE","NC",1.88644065054918
"aff732eb42221505ccab14d653758790",2,1,1,3,2,"GL","IN",1.62134077527925
"affae871111d8ea97ba032b5b958c57d",2,1,5,3,3,"SE","FL",0.644845223231252
"affbe532688636bce698511108e814e2",2,1,2,3,2,"NE","NH",1.27398698149258
"b00013caf129020d15e229a583bd2f46",2,1,1,2,3,"GL","OH",0.618502303282024
"b006e9e91e539d01b68d798afb113499",2,1,4,2,3,"SC","NM",1.01375996477643
"b00b42c5e3a5f20f0db70679bc69b20a",2,1,6,3,2,"WE","CA",1.34224100924672
"b02b2d3e8e81efd45dbcfd928921f2e5",2,1,5,2,2,"SE","GA",2.10522162256656
"b02b4b5e2f926ae9a63919d77d8560ac",2,1,4,2,3,"SC","LA",1.01375996477643
"b033145c3409cb54032f2fd8e93c151f",2,1,2,2,3,"NE","PA",0.485995229638732
"b035d0baf7b2c5fbeca396d09e8f6d3f",2,1,6,2,2,"WE","ID",1.49790813431588
"b03f63ae23abda295ab680c47f0a014e",2,1,6,1,3,"WE","CA",0.226572342930004
"b0538838cad6e7b546db6e1abd2599bc",2,1,2,3,3,"NE","MD",0.435489141540251
"b053ef0a5f43b2c8bfe9ed28736d9b51",2,1,4,1,2,"SC","TX",1.31229710616414
"b05614e4d05e612eb2f3b27fecd762c6",2,1,6,3,2,"WE","OR",1.34224100924672
"b0638f0b7b44638756acc9dff5db2852",2,1,2,1,3,"NE","ME",0.215050958263518
"b07605ddd83832dcde244bd7de040942",2,1,2,1,3,"NE","PA",0.215050958263518
"b078d27a064ea45b80c9c246f149f38e",2,1,5,2,3,"SE","NC",0.719631495833164
"b07e8b6cc45dd1bb3ea1aa74c0a069c0",2,1,6,1,3,"WE","OR",0.226572342930004
"b07f610d7b9cd62ca4d9ccb90bd419de",2,1,2,2,3,"NE","NY",0.485995229638732
"b0866f60e89c54cc1d56596d2a644e08",2,1,2,1,3,"NE","NY",0.215050958263518
"b0871f9102f0c16351e576fb677bccd6",2,1,5,1,3,"SE","MS",0.318434077821239
"b0957cf81d1c766b8d35776132d37d15",2,1,2,3,2,"NE","MD",1.27398698149258
"b09d4f04ad29348382ed6f1b81193609",2,1,3,1,3,"NP","CO",0.205776304967735
"b09fc4af1d0a581808224eb4a1318d17",2,1,4,2,3,"SC","MO",1.01375996477643
"b0a071580cebf74b5cfb36eb37315a44",2,1,5,1,3,"SE","SC",0.318434077821239
"b0abdbe509d87950c94edcc9848ef62c",2,1,6,1,3,"WE","ID",0.226572342930004
"b0b92cb29ef69cf48403b91de424eded",2,1,6,3,3,"WE","WA",0.45882053219425
"b0e19431b421df0f2803f5dbd286a122",2,1,1,3,2,"GL","WI",1.62134077527925
"b0ee5e7a192da2c04d76d8fd21c3ca6e",2,1,2,3,2,"NE","NH",1.27398698149258
"b0f35d24d0ef2c2f24ed9e6c517207b2",2,1,3,2,1,"NP","MN",5.95051624298126
"b0fa789f43663549e44102be2c0bb3b6",2,1,3,2,3,"NP","MN",0.465035372985684
"b0fc147f807fd5ad787fb66f9fe2d34e",2,1,5,2,3,"SE","GA",0.719631495833164
"b103f0fb9a755e5fa7e32444990c54a8",2,1,5,2,3,"SE","FL",0.719631495833164
"b10741954fad0039a9141dfcc4eb2949",2,1,6,1,3,"WE","AZ",0.226572342930004
"b10874c72773138c52721ff85f6df3a6",2,1,2,3,2,"NE","MD",1.27398698149258
"b10ddd776cb50e3971301273fcc3fb56",2,1,2,2,2,"NE","NY",1.42173830887587
"b10e8ae9488a5000b50a079686f4744f",2,1,2,3,3,"NE","PA",0.435489141540251
"b118531566d02a64c6da569724aa8e30",2,1,2,3,3,"NE","PA",0.435489141540251
"b11dbd070891145d7000cdb133a16a3e",2,1,4,1,3,"SC","OK",0.448584756760722
"b11f0e9648d3f46a4719eced1b02692f",2,1,6,2,2,"","",1.49790813431588
"b11f57dd564d6576e1a77a0c7b263abc",2,1,3,3,2,"NP","SD",1.21904285265868
"b145f223c48bd017753305ce1c3ed6b4",2,1,4,2,3,"SC","TX",1.01375996477643
"b1526db0b050649b84439a4cf53aad86",2,1,2,3,3,"NE","MA",0.435489141540251
"b1538a1491e9211462d234494a37f74f",2,1,2,1,3,"NE","WV",0.215050958263518
"b156d8ccfddb51396e93aab5c3946bf1",2,1,1,3,3,"GL","WI",0.554225680974649
"b158becaa989a551d286b64b7f3070f4",2,1,5,1,2,"SE","GA",0.931552203972366
"b1649ab2ab2cd9ad8028b3f075364a0d",2,1,1,3,2,"GL","WI",1.62134077527925
"b16977d8826c59b2d6b51fced534126d",2,1,4,1,2,"SC","MO",1.31229710616414
"b17ab67906525bf74cbefda1635bd344",2,1,1,3,3,"GL","OH",0.554225680974649
"b17b95641aebd02b9c9aee371ac71e51",2,1,1,2,3,"GL","OH",0.618502303282024
"b17f3c6ae2e47f8e7c2b812de1b4bd4e",2,1,2,3,3,"NE","MA",0.435489141540251
"b18062abb25f12742edb5f78d0b569bf",2,1,5,1,3,"SE","AL",0.318434077821239
"b183a8a0b97a6be3a44157aed4f50aab",2,1,6,3,3,"WE","AK",0.45882053219425
"b199f9d719ef429fa35bea1c9bbe2386",2,1,5,2,3,"SE","SC",0.719631495833164
"b19a6298cca648fb2bd65c72ccbafcf9",2,1,6,3,3,"WE","CA",0.45882053219425
"b19bad89b7b93ceeb8cf22a322040d6e",2,1,5,1,3,"SE","NC",0.318434077821239
"b1a36d8791f82468ea9052986577ec6d",2,1,2,3,3,"NE","VA",0.435489141540251
"b1a53b268a01d43d56ca4e9a0ddb0cfc",2,1,3,1,3,"NP","MN",0.205776304967735
"b1aa06e811bf5bc8e857a7d9635d1ef1",2,1,5,3,2,"SE","FL",1.88644065054918
"b1ac8784d10f907ea9838fa1adc01e3d",2,1,5,3,3,"SE","MS",0.644845223231252
"b1ad7bd58d7da700b0135fe3940deb9c",2,1,2,2,3,"NE","MA",0.485995229638732
"b1b87f1066b400c9086bc6acf33dacee",2,1,1,2,3,"GL","IL",0.618502303282024
"b1b890d1a4b184a9288ce8bf30f84143",2,1,2,1,3,"NE","PA",0.215050958263518
"b1b9c9077788fef179f8e2b2048df4fc",2,1,4,2,3,"SC","LA",1.01375996477643
"b1c0755bc33a93d661e9e083fae831e6",2,1,2,2,3,"NE","CT",0.485995229638732
"b1d036a173488f26435390fe3a5b751e",2,1,2,2,3,"NE","NY",0.485995229638732
"b1d35a913f4decdbe262050d447972d0",2,1,3,3,3,"NP","NE",0.416707496322401
"b1d4e40eb25118809ecdcc66eafd743c",2,1,1,3,2,"GL","IL",1.62134077527925
"b1d9b33d2f46ac1a746a1f4c56c7985c",2,1,2,2,3,"NE","VA",0.485995229638732
"b1de0cc56cac5ee83236e645f5702e2a",2,1,6,2,2,"WE","OR",1.49790813431588
"b1e438523bb24ba61ba687a129bd7426",2,1,5,3,3,"SE","FL",0.644845223231252
"b1e8bfd94c5eb68519e66486d148eddb",2,1,5,3,1,"SE","MS",8.25133354998474
"b1ec6c012850bd4bd49f6af2b4f8cc7d",2,1,2,3,1,"NE","PA",5.57244751886219
"b1f45d21cf0ed420f25f7807389710e7",2,1,6,3,3,"WE","AZ",0.45882053219425
"b1f5e1112ea7ccf0deb3302738c36cd9",2,1,6,3,3,"WE","AK",0.45882053219425
"b1f7bb327656ecb8de65ef17a1b8f7ec",2,1,5,1,3,"SE","NC",0.318434077821239
"b207d7e426e99d022ed64cab91188a73",2,1,1,1,3,"GL","MI",0.273684811902096
"b2168fbb0f0925dc0a9478f21b49b766",2,1,5,3,3,"SE","TN",0.644845223231252
"b2190c2609e40f79b0e0b55b5e2fa355",2,1,6,3,3,"WE","AZ",0.45882053219425
"b21e28a7f62e0ba467787e427512706a",2,1,2,3,3,"NE","NY",0.435489141540251
"b223dc06352cbac3ce152d950dabf00f",2,1,4,3,3,"SC","TX",0.908406975756823
"b22509b38035b136eee63de4d90b9b47",2,1,2,1,3,"NE","NJ",0.215050958263518
"b226fbbede5300eaa8bd11184bc7be8f",2,1,1,3,3,"GL","MI",0.554225680974649
"b2328423a0217938668854c99f4d4644",2,1,2,3,3,"NE","MD",0.435489141540251
"b23e814418d8c064f29fa7d6098d5553",2,1,5,3,3,"SE","MS",0.644845223231252
"b242ec93b3996365fa3240b04badd2b8",2,1,6,2,3,"WE","AZ",0.512032490909075
