"sguid","TableCat","region","hincomex2","agex2","fish_avidity","orig","rake_wt"
"a8715ee877181269d3797de9246140a1",4,6,3,3,1,1,2.58862794714824
"a871664ef9c20d20fc7fcbf77882459c",4,2,2,2,4,1,0.172705215799367
"a8723d88e70200702dfd013d1185a334",4,5,3,3,4,1,0.116475361004683
"a872a8c31b84a64ce1040310bd705f0c",4,4,3,2,1,1,15.5040776854149
"a87c04ba4be7e8555ec0f4276391efeb",4,6,3,3,3,1,0.6030557435117
"a87fe56d2c63d82d81ce352a5fa9d595",4,1,1,3,1,1,4.152606314051
"a8844b4c166d7c664585fd90e8dcb169",4,1,3,3,4,1,0.13271650381385
"a890fb93da672930f53d0e44850e2854",4,5,3,3,,1,
"a8913b1b68247230057183bfb06c3cdf",4,1,3,3,4,1,0.13271650381385
"a899ebf3d1a7be5a08e5f8f21470d2cb",4,5,2,2,4,1,0.233809426014756
"a8a00dc55b4b892b70334a4ed2a1d41d",4,3,2,2,4,1,0.106914131746494
"a8a9a17c3e9d02f2c14cfb0862eb70f2",4,4,1,2,3,1,4.77711346515486
"a8aa52628a41712461a02707013520c3",4,5,2,3,4,1,0.0851316533300556
"a8af5d00397e450d6a98ff1eab19f5ba",4,2,1,3,4,1,0.113791363548805
"a8ba2b64464714ac1a3a34bc6a3b37fb",4,3,3,2,4,1,0.146277695834184
"a8c95e180d29c9338e839a11de313b40",4,2,2,2,3,1,0.951825433594504
"a8e21ce3a25c7adafb2d6972f6b21e46",4,6,3,3,4,1,0.109422241354612
"a8e2fd9804ac479cce4e43049374072f",4,6,2,3,4,1,0.0799765395637964
"a8f62297abc97446b9bd050f54e2fb28",4,5,2,1,4,1,1.98795175075303
"a8fd1cc7190fd0b2d293979790cd9c15",4,5,3,2,4,1,0.319893203480777
"a911a300d319c6e157c61fec91b350f1",4,2,3,3,4,1,0.0860354635845753
"a9165cdb9425231ad0a491f1a2c099d4",4,2,1,2,3,1,1.72239240222352
"a91666fe7683aefe5b7831acc58ddec3",4,5,2,3,1,1,2.01397973820456
"a91f9500a059aaf3ccd09760374d771e",4,5,1,3,4,1,0.154051475942049
"a91fe853ec5c1c7467eff1445653a794",4,2,2,3,4,1,0.062883181445372
"a920f89f82b6718dc0c9b6a7d38dd334",4,2,3,3,4,1,0.0860354635845753
"a927958bfb25e168320ff4633804cea9",4,6,2,3,4,1,0.0799765395637964
"a9286a2bc308c3c7a192a5ad576b9985",4,5,1,2,4,1,0.423093946350272
"a9327e16b993d492fb49985095584a97",4,2,3,2,4,1,0.23629169140688
"a935b40cfa33fe5da19652d4f4f318fc",4,4,2,3,4,1,0.174408626295995
"a93761684120ac32e5e84516cf7299f2",4,1,2,3,4,1,0.097002278390907
"a947d0f162ca600b2cbbb13ddd8c1b11",4,4,3,3,0,1,
"a95d019fedf8e497656b371f942921e7",4,5,3,3,4,1,0.116475361004683
"a962faeee68e18fc532f3228defb1256",4,2,3,3,4,1,0.0860354635845753
"a96fc7478dd3f119c2a9a0212f11f63f",4,4,1,3,4,1,0.315604187713311
"a97a73c9c672d2db75aa1f6045805db8",4,2,3,2,4,1,0.23629169140688
"a97c010bd3fd82b4973fedeeecfe7dfd",4,6,2,1,,1,
"a985eb849b72d3ba88d5207d875525ca",4,2,3,1,3,1,11.0724601629386
"a98d5402a27f044fe8f92e2bc2dac860",4,5,3,3,0,1,
"a9b07f8d4921d0511e5736b417d786c5",4,1,3,2,4,1,0.364498613213778
"a9b0c7cccb16c139a3e39d622cd8dace",4,2,3,2,1,1,5.59000865347378
"a9b3d64da4d08b394fa253f9fc17c0a4",4,2,2,3,4,1,0.062883181445372
"a9b562f4137b7aa199c393faac525d50",4,2,3,3,4,1,0.0860354635845753
"a9b63afd613ab9c0c2ad4ca2ff09a041",4,2,3,3,1,1,2.03536139201465
"a9b7164697c393935b71e42f7d9cc40e",4,3,2,3,2,1,0.373724122327875
"a9c2b71e5529c157b485881b189c7791",4,4,3,3,4,1,0.238622262290599
"a9c4c3e9f45ab7f6a71c9b1254e2fa06",4,5,2,3,4,1,0.0851316533300556
"a9d4e372232f36425f7d9bc0da5ef71c",4,2,3,3,4,1,0.0860354635845753
"a9d807a71bd488b51c70f7481a1e3e18",4,4,3,3,4,1,0.238622262290599
"a9dc133cfa7780ee7cffd50ad88704e2",4,2,1,3,4,1,0.113791363548805
"a9e51fd968ca1cc834d3c9eb674087bc",4,3,1,3,4,1,0.0704431813350871
"a9eef4afc3c37052419af5f27e49b10c",4,4,3,3,4,1,0.238622262290599
"a9f28fa3be0dbbc78721183adce4de7e",4,2,2,3,1,1,1.48764235570306
"a9f2d45c772f8383a07428e40ad0d401",4,1,3,3,4,1,0.13271650381385
"a9f6d9b1ce8f4f3f89ef9dd87eafcc8f",4,5,2,2,4,1,0.233809426014756
"a9f9fe1240179cdb752b56823506efbc",4,5,2,3,4,1,0.0851316533300556
"a9fefb9524183e6ee07597b1d9b3344b",4,2,3,3,4,1,0.0860354635845753
"aa09c3abcda56a0ab9d6e5db944f18bb",4,1,1,3,4,1,0.175532173654908
"aa0abfba83eca52e9bb3fad42c8a6ba9",4,1,3,3,2,1,1.27412459033989
"aa22059ea3ff10dffae7fcec54c0e00d",4,2,3,3,2,1,0.82597037025745
"aa27649de3ec24b307e1f56b1631fa21",4,2,2,3,4,1,0.062883181445372
"aa2aef2c0d8f1ab52e49bdb3284e3bc0",4,2,3,3,0,1,
"aa359b1d582e30f594c34ec9387b38dd",4,5,3,2,4,1,0.319893203480777
"aa421da5926842b84777f97f88d527f2",4,2,2,3,4,1,0.062883181445372
"aa4ad67144a039dad55d828115cf8978",4,2,3,3,4,1,0.0860354635845753
"aa4c8ac30fd0d9c736a30cfd1bf052f8",4,1,1,2,3,1,2.65692643817666
"aa53b91cd2f9b3ee83b3806867fe6101",4,5,2,3,4,1,0.0851316533300556
"aa59aaa6661610a156face9d029d57db",4,2,2,3,,1,
"aa59f44b91572e6eaf9588251f695984",4,2,2,3,4,1,0.062883181445372
"aa5b1da8d527c5f1ba6fa7fa6caecc06",4,1,1,3,4,1,0.175532173654908
"aa604ee9dfd2d3c8759045d3f5bd6baf",4,5,2,3,2,1,0.817293477503402
"aa650f1022e067c17592f98cf2d37046",4,2,3,2,1,1,5.59000865347378
"aa761f4b31be56643c8a77c595ead32c",4,2,3,3,4,1,0.0860354635845753
"aa7a306ecc9c56dd097992bb5b29f711",4,4,2,2,4,1,0.479003745506866
"aa7b1f314f91c56836658721077d8326",4,3,2,3,4,1,0.0389281858950887
"aa8e411c75dd6f55babc0bb13f9658ad",4,6,3,3,4,1,0.109422241354612
"aa90a5eb7007cae01608c946acedd950",4,5,3,3,2,1,1.11820397132324
"aa912050d4b07da1f9a024ac8970030d",4,4,2,3,4,1,0.174408626295995
"aa9be0112fa90630a7bfa1a9bb95f355",4,2,3,1,4,1,2.00905707535955
"aa9debe6a7d4ec5be11a7884750b2c16",4,2,2,3,4,1,0.062883181445372
"aaa29c6ffcb7503984092d48984367cb",4,5,3,2,4,1,0.319893203480777
"aaa3d345c89d3b07fc5264cd8c307161",4,5,3,3,1,1,2.75548527354484
"aaaf6ac87afd30cd7a7345bbeadfabe1",4,2,1,3,0,1,
"aab20ae5d0229edb13ecc398bc54c256",4,4,3,2,3,1,3.61188370323409
"aabbd0bf593f8edc1c60a38b3c2addc5",4,2,2,3,4,1,0.062883181445372
"aabdfaae5c6661a6ac0671fcacbdbc7b",4,5,2,3,3,1,0.469183703968911
"aac28ba675708f36427805be5964de1c",4,5,3,3,1,1,2.75548527354484
"aac60861dffa0db5254de28cc45bb208",4,5,1,2,4,1,0.423093946350272
"aad001b5a1b1524a6da217b3d8e26619",4,5,3,3,4,1,0.116475361004683
"aad0868b271392427dad6f4e143b5add",4,1,2,2,4,1,0.266411447981292
"aad1e1c8c7c4364aaa57379d20a01400",4,2,3,3,1,1,2.03536139201465
"aae0819fa47fdfba260cd1381d16f59b",4,6,2,3,4,1,0.0799765395637964
"aae120a1eb9310fa2671a4d8c6f99503",4,5,3,2,4,1,0.319893203480777
"aae42fcf0e0dd92b2f44ff3980ed2a43",4,5,2,3,4,1,0.0851316533300556
"aae6fbc93408d040e389c14d98a23e1f",4,3,1,3,2,1,0.676279038262612
"aaecb9ab094e5e0eb655c38046a257bf",4,1,1,2,4,1,0.482089506828444
"aaef356308726a7d43573fd3cc698ed2",4,2,2,3,4,1,0.062883181445372
"aaf6a817e73e53f11e1a90cb97ef2d57",4,5,3,3,4,1,0.116475361004683
"aaf8db8f565df13b49bef36fd50ac275",4,2,3,3,2,1,0.82597037025745
"aafc924adb832923157dca7e181afbb6",4,3,2,3,3,1,0.214543823978569
"aaffff875058b87ec43aacaebda51597",4,6,2,3,1,1,1.89202398770206
"ab05cfd3f0db3417d9ee882ef7dd7d67",4,3,2,3,2,1,0.373724122327875
"ab08245cb37df5b07e971964b660ac1e",4,2,1,3,3,1,0.627135164666802
"ab098630ef731f75f579d890b09caffe",4,2,1,3,4,1,0.113791363548805
"ab15b0aa645e9dcc45f12c837fc4b654",4,5,3,3,1,1,2.75548527354484
"ab1639e3e636ec319fcd72a709539e31",4,4,3,3,4,1,0.238622262290599
"ab19b4f3c995fd4bf19f6497921a324e",4,5,3,3,4,1,0.116475361004683
"ab20bb235077083303ecf8e6113bc1e0",4,2,1,3,4,1,0.113791363548805
"ab2385b520df5ee35d08e471b49fb35c",4,5,3,3,4,1,0.116475361004683
"ab25b341a0b7449be3ea5cec77a52651",4,4,2,2,4,1,0.479003745506866
"ab285ee47bbd1b88aa6592d7cb7825c2",4,4,2,3,1,1,4.12602628738346
"ab2cac88aa4b174af4d501812dc8ba23",4,6,2,2,4,1,0.219651188231486
"ab2d41905327f1633c444da8c0a9192a",4,2,1,2,4,1,0.312521751382333
"ab30c0070cad35d2042a9be35ae9e556",4,2,1,3,4,1,0.113791363548805
"ab3627d394a470688ff4d3ff3f233abc",4,6,2,3,2,1,0.7678025925958
"ab3b7b68f8442a930fec0ee2c027fb94",4,2,3,3,4,1,0.0860354635845753
"ab3b8bdad169a75f4d38f8166ce09a8e",4,2,2,2,4,1,0.172705215799367
"ab485833a0b8cfed5bf75e1413076098",4,2,1,3,2,1,1.0924366623551
"ab48ba96a342edc75401663897f279b2",4,6,3,3,4,1,0.109422241354612
"ab4a23a44366e83709cfa8e68b46488c",4,2,3,2,4,1,0.23629169140688
"ab534753b86390577ad289479b5df060",4,6,1,3,4,1,0.144722949438958
"ab59d29e9a243eeb0c3acfc290a277f4",4,6,2,3,2,1,0.7678025925958
"ab5e3c6598192b6e81cffe49337dbd5d",4,4,2,2,4,1,0.479003745506866
"ab604c8bad1a80b17cad459d28a806c5",4,5,2,3,4,1,0.0851316533300556
"ab652878ca2c360fbd5411744ee44e92",4,1,2,3,4,1,0.097002278390907
"ab6a1fa14629cb687522c08c28dec9d3",4,5,1,2,2,1,4.06184902086437
"ab76281dc8f2f5e37ae1388bc48f8745",4,4,3,3,4,1,0.238622262290599
"ab76bc61f05aea6ff6c18e2d679bfe11",4,2,3,3,4,1,0.0860354635845753
"ab81ea698b90e94e7d95f92f85818063",4,2,3,3,4,1,0.0860354635845753
"ab82dcfc64955fe74670914259b8723b",4,1,2,2,4,1,0.266411447981292
"ab8997180fb80ccefc9d03e313c7141d",4,5,3,3,3,1,0.641927404903339
"ab8ecd612720c302f25432fb1a96a8e9",4,4,3,3,4,1,0.238622262290599
"ab948938e5fa2051e840755c1b3a5e7f",4,2,2,3,4,1,0.062883181445372
"ab990e3d840bab92fd0abdf7d89bd83b",4,6,3,3,0,1,
"ab9d1fa4ef350ccddc57ef7d81fe3643",4,5,1,3,2,1,1.47894774225838
"aba285c71a90fbfb5641c760d61e582c",4,2,3,3,4,1,0.0860354635845753
"abaa84309073432245e111cacf4fb7c6",4,1,1,2,4,1,0.482089506828444
"abacfb75e0ce1c8e9d68f90bab4f6810",4,5,3,3,4,1,0.116475361004683
"abb0d8732ab26409f539343167e40380",4,1,3,2,4,1,0.364498613213778
"abc5fa1608ee7106805394d51af57254",4,5,3,2,1,1,7.56778947663381
"abc6fcf825e5dfbee0b5edf2d71ef887",4,2,3,3,3,1,0.474164848188636
"abdcf9920f9771649de3d29c64571031",4,5,3,2,4,1,0.319893203480777
"abe0767dcb88effdecec5e2373c997fb",4,4,3,3,4,1,0.238622262290599
"abe36fa8c24a8fd604dd9daa37e40127",4,5,3,3,4,1,0.116475361004683
"abe3761fb447b747de139f3ea8ed87d4",4,1,2,3,4,1,0.097002278390907
"abea89335b7538ee1e3751e7dded5038",4,2,2,3,4,1,0.062883181445372
"abf0ee349fccb4ae1e1be1b0ba1423ce",4,2,2,3,4,1,0.062883181445372
"abf703ee1f2d1c96d290f150fce5ec6b",4,5,3,3,4,1,0.116475361004683
"ac0b9a928bba1e9302adbef35ff8f381",4,2,2,3,4,1,0.062883181445372
"ac0bad0a2d6800de83d9417d287741e8",4,5,1,2,4,1,0.423093946350272
"ac1406d446141eea195067b0e94fdea6",4,3,3,1,4,1,1.24371804202339
"ac1b2fe790ec336e7b3cd000690ca7a5",4,2,3,3,4,1,0.0860354635845753
"ac2244c2ce9c1908c1d726a04849f854",4,2,3,3,4,1,0.0860354635845753
"ac22709abdb04747766d3e02e1370d54",4,1,1,3,4,1,0.175532173654908
"ac293286f5215a5cf7fe74130740f92f",4,4,3,3,4,1,0.238622262290599
"ac3453514aac364a372692c7a825137a",4,2,2,3,4,1,0.062883181445372
"ac351e71a0eeaaa40deba37d55c71398",4,2,3,3,4,1,0.0860354635845753
"ac39897e11d0812dbd24769c6ecb9177",4,1,3,3,4,1,0.13271650381385
"ac4526ff359939c5ecd9684638cbe6e7",4,6,2,2,3,1,1.21055746064357
"ac45981e4d0cfedd7bfe37c37d5d3ce5",4,5,2,3,4,1,0.0851316533300556
"ac502a9c7c128c1ae2fc546bb7367e3c",4,2,1,3,4,1,0.113791363548805
"ac57bb1d39639f43a7e1f4a18d7c4ff6",4,6,2,2,4,1,0.219651188231486
"ac58e85522301330aa5d35558bb81681",4,2,2,3,1,1,1.48764235570306
"ac742e6c715fed42de45be96016a1ce6",4,3,1,2,1,1,4.57692650024794
"ac79585c115e2be6e910566d642c787b",4,4,3,3,4,1,0.238622262290599
"ac7982074d36b27aed5b39f7e708e064",4,1,3,3,1,1,3.13970584560556
"ac896c317332198fa1831ae2a3141b14",4,5,2,2,4,1,0.233809426014756
"ac8d2bcf35495fe6393ddff2fba6577f",4,3,3,2,2,1,1.40431674979931
"ac946def418f1621bfc8253ef18021b3",4,3,3,3,2,1,0.511321586760837
"ac95360a167657d237ac96f556311f89",4,6,2,3,4,1,0.0799765395637964
"ac994d56a14991a84066fca9d0951435",4,2,3,3,4,1,0.0860354635845753
"aca278b9cce89de4c9afad40215a75b4",4,2,3,3,2,1,0.82597037025745
"aca510fa14bb43159784a7f7bdfa1df3",4,1,2,3,1,1,2.29480593406957
"aca9d1f4dcb4638e60f0d461030d2526",4,2,3,3,4,1,0.0860354635845753
"acb345028561d20ad6d2e83c4026f5ec",4,3,1,3,1,1,1.66649106829278
"acb8dfca3654684a4cce7b0e34c63704",4,1,3,3,4,1,0.13271650381385
"acc040451a7252f77a3a6ae8a0e6f0f5",4,2,3,2,4,1,0.23629169140688
"acc4aaea54600bbf1f6c3a4ea173fb7b",4,1,3,3,4,1,0.13271650381385
"acc7d263caecdac0dc38f18b8fa95d00",4,2,2,3,4,1,0.062883181445372
"acca55f6a9b3232685f3032eb6641bb8",4,6,1,3,4,1,0.144722949438958
"acddcf90940ed805c5f1ceda45cbfdd8",4,2,3,2,4,1,0.23629169140688
"ace432105a10d88128c6cc851031538c",4,1,2,2,,1,
"acee875b680fd107e5deb181846da502",4,5,3,3,2,1,1.11820397132324
"acef5c6a27ed4669a32528f685fe70f4",4,3,2,2,4,1,0.106914131746494
"ad030366d5d219af5d6c1fb70c952ff4",4,4,3,3,2,1,2.29085670169123
"ad035bed02f736ebacb07ec4c42b1df6",4,2,2,3,4,1,0.062883181445372
"ad17efa62a582bc90c088290043eb815",4,1,3,3,4,1,0.13271650381385
"ad181ad837d006fc0be9260911b5b095",4,1,1,3,4,1,0.175532173654908
"ad184a5d0f33fad270e93cf8c9e6268a",4,3,3,3,4,1,0.0532607359075815
"ad1888aafb27f9c81c739b1c9a818c1e",4,1,1,3,4,1,0.175532173654908
"ad205ba4010ce5c0f77912c88fd890fb",4,4,3,3,3,1,1.31511221139902
"ad2850348b1fd9b19b0c4e159a5e0b5d",4,6,2,3,3,1,0.440772469408984
"ad2f206f907fffc08f9d1f8a53181a40",4,4,3,3,4,1,0.238622262290599
"ad350ef7a0cbe68b355d8a26da903096",4,6,3,3,4,1,0.109422241354612
"ad37875d2232eea59ba624b341c40d01",4,4,3,3,4,1,0.238622262290599
"ad39b3c7d943460775a52c5a09e4f5c2",4,2,3,3,4,1,0.0860354635845753
"ad4ed4f4c76972e3e95db4b8bcd09118",4,2,1,3,4,1,0.113791363548805
"ad52031a0a6dbc5f49b9ffbfb96ac2c3",4,1,2,3,2,1,0.931255606237217
"ad5416d8ecabfeaa751780bf8c25214b",4,4,3,3,3,1,1.31511221139902
"ad57730fb22701fb2be52b8975a7e742",4,6,2,2,3,1,1.21055746064357
"ad590883bcc4676b974adbadebc46ad2",4,1,2,3,1,1,2.29480593406957
"ad591f52b06e18d641c94eafb51864d7",4,4,3,2,4,1,0.655362981900531
"ad5f67a9bd7611bde357ceb574f3c189",4,1,3,3,4,1,0.13271650381385
"ad632ab12e48622cfc99db85d03be252",4,2,2,3,2,1,0.603700410242366
"ad64d520f035ecd660215a3f614dbabf",4,1,2,3,4,1,0.097002278390907
"ad6508a511253584eef92cf3790f2c93",4,2,1,2,2,1,3.00031749638938
"ad6804b4c78f2caa2bbf85079fbefac4",4,2,1,3,4,1,0.113791363548805
"ad69b7bc1c0fa8a937a4e5d001cab527",4,4,3,2,3,1,3.61188370323409
"ad6d2a096cfe00ff492af80532e46f35",4,5,1,3,4,1,0.154051475942049
"ad6df98e8d6a563e8370b3b8e4447672",4,2,2,2,4,1,0.172705215799367
"ad772b74d52cc8a2c69541abfc464e8e",4,1,1,3,4,1,0.175532173654908
"ad7bd849a30b54d3dd90a8c1ab9e5a66",4,5,2,3,4,1,0.0851316533300556
"ad7fd24acf72e764ac0353293ad01edb",4,1,3,3,4,1,0.13271650381385
"ad86fccac2579e1f2ffbb2c66aabcc4e",4,2,1,2,4,1,0.312521751382333
"ad88ce77810802683e016854823e2813",4,4,1,3,4,1,0.315604187713311
"ad8ca75b1fc5e415dd29b4014304a8b2",4,5,3,3,4,1,0.116475361004683
"ad8deaaac17b7479a599e4b87a6a8015",4,2,1,2,4,1,0.312521751382333
"ad8ef5b6969f60a1bf8058bb2f37851b",4,2,2,3,4,1,0.062883181445372
"ad95999a2b90aba6272c94fa28a518bc",4,4,3,3,4,1,0.238622262290599
"ad96c89fc634f5dda10362b3171f3965",4,2,3,3,4,1,0.0860354635845753
"ad9dcff9cf89df0dd01445cdef4817e4",4,2,2,3,4,1,0.062883181445372
"ad9dfc5d79c1dcb785c323775888be53",4,5,2,2,4,1,0.233809426014756
"adacaabc1c963c6116aad6742d1db3db",4,3,3,3,4,1,0.0532607359075815
"adaebddb891f9a746a1bc62062f359a9",4,5,3,2,1,1,7.56778947663381
"adba4d727cb176401680944f4da930b3",4,6,3,3,4,1,0.109422241354612
"adc668d6d6cf924db9e39fabb4bd5c9c",4,2,3,1,4,1,2.00905707535955
"adca07ab9729ba5cb9935a3e9ede2f4e",4,5,1,3,2,1,1.47894774225838
"add52894095487770a3689740ecf0b14",4,2,3,3,4,1,0.0860354635845753
"addbc2486f582adcf7b0d9e932c5f6ca",4,6,2,2,,1,
"ade58e29e12ae3843340d0ea564bdb09",4,4,3,3,4,1,0.238622262290599
"ade9a8d293c5c43aa2bd59102085a399",4,2,1,2,4,1,0.312521751382333
"adeec608b2ee437ed6f42488368eed42",4,2,2,2,3,1,0.951825433594504
"adef6dd38369d69f7e8219edc71a0aa4",4,2,1,3,2,1,1.0924366623551
"adf0bf9f0b3e58bc0fc76ff90fbdf08c",4,6,2,3,4,1,0.0799765395637964
"adfb7c37e6504d7edd95ef2eb3e6357e",4,2,1,3,0,1,
"adfe712ba76305cfa394fd03974a55a8",4,3,3,3,4,1,0.0532607359075815
"ae0373f0db678e58a1892bf53748000f",4,2,3,3,4,1,0.0860354635845753
"ae0ab800e9c838bc48916c817e09f72d",4,1,3,3,4,1,0.13271650381385
"ae0ba5c4fc9c9f083f9b9d1d2c6d4bd7",4,5,2,3,4,1,0.0851316533300556
"ae0fb28211a72fd8b21575bd4b9bdede",4,3,3,3,4,1,0.0532607359075815
"ae12152455c6071901fe594833d966b0",4,2,1,3,4,1,0.113791363548805
"ae152178588412867b2cf576ca8da975",4,5,2,3,4,1,0.0851316533300556
"ae18284e40aea2358e376dfe2a4df403",4,5,3,3,2,1,1.11820397132324
"ae19b75594e637dd76bd02c9f544faae",4,5,3,3,3,1,0.641927404903339
"ae21513fdfae919ce812a29115f42ecf",4,2,3,3,3,1,0.474164848188636
"ae2e18cae6084845c39a9203b9266228",4,4,3,3,4,1,0.238622262290599
"ae300f7672966914a2c0cf9d3f34273e",4,1,1,3,4,1,0.175532173654908
"ae30f287f7b73c6976341b5d1481dfc5",4,1,1,3,4,1,0.175532173654908
"ae39c50c6b6a17b162f2c4ee981c3655",4,2,3,3,4,1,0.0860354635845753
"ae3ac87925763682ee882079b42f0de3",4,1,3,3,4,1,0.13271650381385
"ae3e3fa356c55ee192a3a8aff85b7eaf",4,1,3,2,4,1,0.364498613213778
"ae3f431a0f440f86065ad4e28feb13f4",4,2,3,3,4,1,0.0860354635845753
"ae486be7ebaeae0b2f007117e1894c94",4,2,3,3,1,1,2.03536139201465
"ae4f069c6f9aa45b291d94c98039867a",4,6,1,3,2,1,1.38939064372377
"ae64e578fb41070db0a9943b6a4b9927",4,6,2,3,2,1,0.7678025925958
"ae6813bdde59c5dbb79c92e2a10d9957",4,5,2,3,4,1,0.0851316533300556
"ae738616f826facc2373994d1218f7de",4,2,2,3,4,1,0.062883181445372
"ae75ecdab0401967acba31a678e2974e",4,2,3,3,4,1,0.0860354635845753
"ae880033b3d20ae38250aa906d7b2b5d",4,1,1,1,4,1,4.09893944591774
"ae91991a00289b41ae39ac92702c2a92",4,6,3,3,1,1,2.58862794714824
"ae9f1c7b1407d8bab9143ab4efb62d6a",4,1,3,2,4,1,0.364498613213778
"aea025fda0adfcdf122b0ed24307f4d6",4,6,2,2,4,1,0.219651188231486
"aea127312164bd14d027a1d4a622f52a",4,6,3,3,2,1,1.05049156987715
"aeaa0d55341beeb7003b6b497b84ec32",4,4,3,3,4,1,0.238622262290599
"aeaaa023971cde7149f0a9d8696b83e4",4,1,2,3,4,1,0.097002278390907
"aeae6b0a6073d44251a066c83cee5461",4,4,3,3,2,1,2.29085670169123
"aeb49d245feecfac061049b1c51dadc9",4,5,3,3,4,1,0.116475361004683
"aeb897343f41f45de924eec6f49e1a4d",4,6,1,3,1,1,3.42374518081116
"aebb40ab112a83222e4302b3d19cc4d2",4,6,2,3,4,1,0.0799765395637964
"aed1d4b68f99caf25854266c8f0bb8a9",4,4,2,3,3,1,0.961213392302282
"aed6859a836f2c3a4795d648b749242e",4,5,3,3,4,1,0.116475361004683
"aee393175d5fdb806640fc1f31808d90",4,6,1,1,4,1,3.37949786545195
"aee52bc3168c8978ef70779da23abea2",4,2,2,3,4,1,0.062883181445372
"aef4db31d3cc76e8926d0534426772c5",4,2,2,3,1,1,1.48764235570306
"aef9a1e84fa2db845e0ede6284f5b474",4,4,2,3,4,1,0.174408626295995
"af187299594858abd5a1ce52177495e9",4,2,2,3,4,1,0.062883181445372
"af259559821471423a77e2cc46d2c8a4",4,5,2,3,4,1,0.0851316533300556
"af280051210456f99dea64569d52a949",4,5,3,3,1,1,2.75548527354484
"af2c4013ff58b9822d3f9c7dcf3389d6",4,5,3,3,4,1,0.116475361004683
"af458371b5058a48b1d311f639524b2c",4,6,2,3,4,1,0.0799765395637964
"af471b1880bfd09c0632319d806ecb95",4,4,3,2,3,1,3.61188370323409
"af571b3521008776651eb47dc136bba6",4,6,2,3,4,1,0.0799765395637964
"af57c1adb3adb5e9228f0a4c20aa06d7",4,1,2,3,4,1,0.097002278390907
"af5e28371f2bcd25ab43f6c71539dcb9",4,2,3,1,3,1,11.0724601629386
"af70bdfcc008dd368759c8f7333a4a6e",4,5,2,2,4,1,0.233809426014756
"af7d00e8030cc6cc9fa6d8a7097d50c0",4,1,2,3,4,1,0.097002278390907
"af7f449685170d1d958322e349c699c0",4,2,3,3,4,1,0.0860354635845753
"af976015d2f485a7c17898f658df20a4",4,1,3,2,4,1,0.364498613213778
"afa6a9ec7fa1075318e7c8b6525a70db",4,5,3,3,3,1,0.641927404903339
"afc04147c4e2d12f525a61defabee8ac",4,2,2,2,2,1,1.65803013194632
"afc5e14c8ffbbffa1af981854adb9414",4,5,2,2,4,1,0.233809426014756
"afc9677c4b65f9fe39d5a3be85136f95",4,1,2,3,4,1,0.097002278390907
"afc9ab590fc2ca401aa71d4483b7fdaa",4,2,3,3,4,1,0.0860354635845753
"afccb3f24cd80c84aed250fc41c6526b",4,2,2,3,4,1,0.062883181445372
"afcfbd82f1e1a59b8407a4d57b89a900",4,5,3,3,4,1,0.116475361004683
"afdbc2f5549f2501595e0c8e2a7fbda3",4,1,1,2,4,1,0.482089506828444
"afe6cc5045488d88116f16ecc2282788",4,2,1,3,2,1,1.0924366623551
"aff3025d874d01468bb425906752782d",4,5,1,3,4,1,0.154051475942049
"b00676d889c3879d3a59d921fa775a27",4,5,3,3,4,1,0.116475361004683
"b0083831d8c307fab7813a625c36bf0f",4,5,2,3,2,1,0.817293477503402
"b0106379c0d80af3fac9a7f610280499",4,6,2,3,3,1,0.440772469408984
"b01a768bff6ec705ead01da040f11382",4,4,1,3,4,1,0.315604187713311
"b01ba08479828a2f8d135d414803549f",4,5,2,2,4,1,0.233809426014756
"b02162e88c3326fcb828afe004ce48a5",4,5,3,3,4,1,0.116475361004683
"b033c4228e1ba75c0c031428c31b2de9",4,3,3,2,1,1,3.46052618547335
"b0398ef334488d1ac3c1bac5d052e0bb",4,5,1,3,4,1,0.154051475942049
"b03f44a687745b99e28623bb391562fd",4,1,1,3,4,1,0.175532173654908
"b0433548fd8797d4f8271cbc7377cc5c",4,4,2,3,4,1,0.174408626295995
"b047e666830a91967b86cf6a4f5db056",4,4,3,3,4,1,0.238622262290599
"b06105b1c0ef922d91d9e7ed4ec605a3",4,6,2,2,3,1,1.21055746064357
"b06c81bfcda32e2fc59213338273932c",4,6,1,3,4,1,0.144722949438958
"b076dc6fdfb286594ee9b8682b1a22d4",4,5,3,3,3,1,0.641927404903339
"b07e210270e1753df79161470b57b12e",4,4,1,3,4,1,0.315604187713311
"b08d31dae78c352bc4d886cfd8ef1dae",4,4,3,3,4,1,0.238622262290599
"b08fc040e4705e16804538c2f1289b5c",4,4,2,3,4,1,0.174408626295995
"b09c4d718df3ead89c20e82384f70b5a",4,1,2,3,3,1,0.534605948417559
"b09cd14899ac4f21ddeabeb6184070c3",4,2,1,3,4,1,0.113791363548805
"b0a2fe5b0e7a066f6abd69fc158db363",4,2,2,3,4,1,0.062883181445372
"b0a5fe37f00d6e636582ccc3609768ca",4,2,1,2,4,1,0.312521751382333
"b0b66fcac78d2f9da46af97e2928bb8d",4,1,3,2,4,1,0.364498613213778
"b0b7b903d6ec93c156e451d4d53a5cdf",4,2,3,3,4,1,0.0860354635845753
"b0b97a180dac9bea8823c913df724147",4,1,2,3,4,1,0.097002278390907
"b0b9f4efa6530fa8b6f976b7bc8c24a6",4,2,3,3,4,1,0.0860354635845753
